47441,Niple term c/espiga 010x010mm 3/8x3/8 clg-431 foset,CLG-431,Niple terminal con espiga de 3/8' X 3/8' Foset
47435,Niple terminal 010x006mm 3/8x1/4 clg-413 foset,CLG-413,Niple terminal de laton de 3/8' X 1/4' Foset
47433,Niple terminal 010x010mm 3/8x3/8 clg-411 foset,CLG-411,Niple terminal de laton de 3/8' X 3/8' Foset
47434,Niple terminal 010x013mm 3/8x1/2 clg-412 foset,CLG-412,Niple terminal de laton de 3/8' X 1/2' Foset
47438,Niple union 010mm 3/8 CLG471 Foset,CLG-471,Niple union de laton de 3/8' X 3/8' Foset
22454,Nivel aluminio 2 gotas 12 np-12p pretul,NP-12P,Nivel de 12' con cuerpo de aluminio Pretul
22456,Nivel aluminio 2 gotas 14 np-14p pretul,NP-14P,Nivel de 14' con cuerpo de aluminio Pretul
22458,Nivel aluminio 3 gotas 18 np-18p pretul,NP-18P,Nivel de 18' con cuerpo de aluminio Pretul
22460,Nivel aluminio 3 gotas 24 np-24p pretul,NP-24P,Nivel de 24' con cuerpo de aluminio Pretul
17030,Nivel clasico 2 gotas 12 aluminio np-12 truper,NP-12,Nivel profesional de 12' con proteccion de ABS Truper
17032,Nivel clasico 2 gotas 14 aluminio np-14 truper,NP-14,Nivel profesional de 14' con proteccion de ABS Truper
17034,"Nivel clasico 3 gotas 18"" aluminio np-18 truper",NP-18,Nivel profesional de 18' con proteccion de ABS Truper
17036,"Nivel clasico 3 gotas 24"" aluminio NP24 Truper",NP-24,Nivel profesional de 24' con proteccion de ABS Truper
17038,"Nivel clasico 3 gotas 36"" aluminio NP36 Truper",NP-36,Nivel profesional de 36' con proteccion de ABS Truper
17040,"Nivel clasico 3 gotas 48"" aluminio NP48 Truper",NP-48,Nivel profesional de 48' con proteccion de ABS Truper
17058,Nivel especial p/hilo 3 blister c/2 nh-3 truper,NH-3,Blister con 2 niveles de hilo burbuja grande facil lectura
11223,Nivel torpedo abs 9 c/iman nt9 truper,NT-9,Nivel torpedo magnetico de 9' con cuerpo de ABS Truper
22450,Nivel torpedo con 3 gotas 9 plast nt-9p pretul,NT-9P,Nivel torpedo de 9' Pretul
17054,Nivel torpedo prof. 9 c/iman ntx-9 truper,NTX-9,Nivel torpedo magnetico de 10' con cuerpo de aluminio Expert
44087,Nudo p/cable 1/2 nudo-1/2 fiero,NUDO-1/2,Blister c/1 nudo (perro) de hierro p/cable de 1/2' Fiero
44084,Nudo p/cable 1/4 nudo-1/4 fiero,NUDO-1/4,Blister c/2 nudos (perros) de hierro p/cable de 1/4' Fiero
44082,Nudo p/cable 1/8 nudo-1/8 fiero,NUDO-1/8,Blister c/2 nudos (perros) de hierro p/cable de 1/8' Fiero
44083,Nudo p/cable 3/16 galvanizado nudo-3/16 fiero,NUDO-3/16,Blister c/2 nudos (perros) de hierro p/cable de 3/16' Fiero
44086,Nudo p/cable 3/8 nudo-3/8 fiero,NUDO-3/8,Blister c/1 nudo (perro) de hierro p/cable de 3/8' Fiero
13669,Nudo universal p/cuadro mando 3/8 n-5270 truper,N-5270,Nudo universal para dados con cuadro de 3/8' Truper
15831,"Odometro rueda de 12"" con freno odm-12 truper",ODM-12,Odometro con freno rueda de 13' Truper
14257,Orejera ajust. plast oaj truper,OAJ,Orejera ajustable Truper
10036,Organizador 10' con 13 compartimentos org-13 truper,ORG-13,Organizador 10' con 13 compartimentos Truper
19939,Organizador 17 compartimentos org-17 trp,ORG-17X,Organizador 17' reforzado con 17 compartimentos Truper
102642,Organizador 44 gavetas c/jaladera ORG44 Truper,ORG-44,Organizador con 44 gavetas Truper
10895,Organizador 64 gavetas c/jaladera org64 truper,ORG-64,Organizador con 64 gavetas Truper
10035,Organizador 9' con 11 compartimentos org-11 truper,ORG-11,Organizador 9' con 11 compartimentos Truper
13982,Overol desechable talla chica overd-s truper,OVERD-S,Overol desechable talla CH Truper
14421,Overol desechable talla L overd-l truper,OVERD-L,Overol desechable talla G Truper
14422,Overol desechable talla xl overd-xl truper,OVERD-XL,Overol desechable talla XG Truper
19664,Pala azada cuadrada # 4 pazac-4 truper,PAZAC-4,Pala azada cuadrada # 4 Truper
19666,Pala azada redonda # 4 pazar-4 truper,PAZAR-4,Pala azada redonda # 4 Truper
17252,Pala cabeza plastica #12 mgo/mad puno y papla-12 truper,PAPLA-12,Pala sanitaria cabeza plastica puno 'Y' mango 27' Truper
17194,Pala cajuelera cuadr mgo/mad puno d tr-byc truper,TR-BYC,Pala cajuelera cuadrada puno 'D' mango de madera Truper
17193,Pala cajuelera red mgo/mad puno d tr-by truper,TR-BY,Pala cajuelera redonda puno 'D' mango de madera Truper
17153,Pala carbonera mgo/fibra/vidrio puno d pcay-f truper,PCAY-F,Pala carbonera Tru Pro puno 'Y' mango de fibra de vidrio
19660,Pala carbonera T2000 mango madera puno Y PCACYP Truper,PCACY-P,Pala carbonera chica T-2000 puno 'Y' Truper
17164,Pala carbonera T2000 mango madera puno Y PCAYP Truper,PCAY-P,Pala carbonera T-2000 puno 'Y' Truper
17170,Pala cuadrada classic mango largo pcl truper,PCL,Pala cuadrada Classic mango largo 48' Truper
17155,Pala cuadrada classic mgo/mad punoy pcy truper,PCY,Pala cuadrada Classic puno 'Y' Truper
22508,Pala cuadrada mango madera largo pcd-l pretul,PCD-L,Pala cuadrada mango largo 44' Pretul
17151,Pala cuadrada mgo fibra d/vidrio punod pcy-f truper,PCY-F,Truper square point shovel poly D fiberglass handle
22506,Pala cuadrada mgo/mad puno plast d pcd-p pretul,PCD-P,Pala cuadrada puno 'D' Pretul
19712,Pala cuadrada p/ninos mango 36 pcl-kid truper,PCL-KID,Pala cuadrada para ninos con mango de 30' Truper
17202,Pala cuadrada t/europeo mgo/mad puno y pcs-4p truper,PCS-4P,Pala cuadrada #4 T-2000 tipo espanol puno 'Y' Truper
11039,Pala cuadrada t1000 c/mgo y pcypetruper,PCY-PE,Pala cuadrada T-1000 puno 'Y' Truper
17176,Pala cuadrada t2000 mgo/mad largo pcl-p truper,PCL-P,Pala cuadrada T-2000 mango largo 45' Truper
17161,Pala cuadrada t2000 mgo/mad puno Y PCYP Truper,PCY-P,Pala cuadrada T-2000 puno 'Y' Truper
17181,Pala d/aluminio # 10 cabeza 14 x18 1/2 paly-10 truper,PALY-10,Pala sanitaria cabeza #14 de aluminio puno 'Y' mango 27'
17162,Pala escarraman t2000 mgo/mad punoy pes-p truper,PES-P,Pala escarraman T-2000 puno 'Y' Truper
19708,Pala espadon 16 mango largo pep-16l truper,PEP-16L,Pala espadon Classic mango largo 49' Truper
17163,Pala espadon t2000 mgo/mad punoy pep-p truper,PEP-P,Pala espadon T-2000 puno 'Y' Truper
17172,Pala irrigacion classic mango largo pir truper,PIR,Pala irrigacion Classic mango largo 49' Truper
16018,Pala plegable multifuncional 18 ple18 truper,PLE-18,Pala plegable de 18' Truper
11149,Pala redonda c/mgo largo prlp4truper,PRL-P4,Pala redonda # 4 T-2000 mango largo 45' Truper
11147,Pala redonda c/mgo y pryp4truper,PRY-P4,Pala redonda #4 T-2000 puno 'Y' Truper
17169,Pala redonda classic mango largo prl truper,PRL,Pala redonda Classic mango largo 48' Truper
17154,Pala redonda classic mgo/mad punoy pry truper,PRY,Pala redonda Classic puno 'Y' Truper
17204,Pala redonda lady mgo/fresno 45 prl-cg truper,PRL-CG,Pala redonda Classic Gardener mango 45' Truper
22507,Pala redonda mango madera largo prd-l pretul,PRD-L,Pala redonda mango largo 44' Pretul
17166,Pala redonda mgo largo fibra d/vidrio prl-f truper,PRL-F,Pala redonda Tru Pro mango largo de fibra de vidrio 48'
22502,Pala redonda mgo/mad puno plast d prd-p pretul,PRD-P,Pala redonda puno 'D' mango 28-1/2' Pretul
17175,Pala redonda t2000 mgo/mad largo prl-p truper,PRL-P,Pala redonda T-2000 mango largo 45' Truper
17160,Pala redonda t2000 mgo/mad punoy pry-p truper,PRY-P,Pala redonda T-2000 puno 'Y' Truper
11884,Par de soportes delant p/carret [todas] jsd-45/50 truper,JSD-45/50/60,Juego de 2 tirantes calibre 15 para carretillas Truper
48146,Parrilla de gas 2 quem cub porcelanizada paga2n foset,PAGA-2N,Parrilla de gas de sobreponer 2 quemadores negra Foset
48149,Parrilla de gas 4 quem cub porcelanizada paga4n foset,PAGA-4N,Parrilla de gas de sobreponer 4 quemadores negra Foset
48125,Parrilla electrica 1 quem c/termost 3 niv bca PAEL1R Volteck,PAEL-1R,Parrilla electrica redonda 1 quemador espiral negra Volteck
23031,Parrilla electrica 1 quem c/termost 5 niv bca PAEL1CP Voltec,PAEL-1CP,Parrilla electrica 1 quemador en espiral blanca Basic
48127,Parrilla electrica 2 quem c/termost 6 niv bca PAEL2C Volteck,PAEL-2C,Parrilla electrica 2 quemadores en espiral negra Volteck
43702,Pasador abatible laton ant PAAB2 Hermex,PAAB-2,Pasador abatible para puerta acabado laton antiguo Hermex
43701,Pasador abatible laton PAAB1 Hermex,PAAB-1,Pasador abatible para puerta acabado laton Hermex
43726,"Pasador barra plana 4"" boton segurid laton PAL37 Hermex",PAL-37,Pasador de barra plana 4' acabado laton Hermex
43693,"Pasador de barril 2"" negro PAS26 Hermex",PAS-26,Pasador de barril 2' de acero acabado negro Hermex
43694,"Pasador de barril 3"" negro PAS36 Hermex",PAS-36,Pasador de barril 3' de acero acabado negro Hermex
43695,"Pasador de barril 4"" negro PAS46 Hermex",PAS-46,Pasador de barril 4' de acero acabado negro Hermex
43696,"Pasador de barril 5"" negro PAS56 Hermex",PAS-56,Pasador de barril 5' de acero acabado negro Hermex
43697,"Pasador de barril 6"" negro PAS66 Hermex",PAS-66,Pasador de barril 6' de acero acabado negro Hermex
19337,Pasta p/soldar 060gr tradicional paso60 Truper,PASO-60,Pasta para soldar 60 g Truper
19338,Pasta p/soldar 100gr tradicional paso100 Truper,PASO-100,Pasta para soldar 100 g Truper
57020,Pastilla aromatizante p/wc herbal PASAH Klintek,PASA-H,Pastilla aromatizante y desinfectante aroma herbal Klintek
57019,Pastilla aromatizante p/wc lavanda PASAL Klintek,PASA-L,Pastilla aromatizante y desinfectante aroma lavanda Klintek
57021,Pastilla desinfectante p/wc azul c/2pz PASA2A Klintek,PASA-2A,Blister con 2 pastillas azules desinfectantes para tanque WC
49339,Pera perfecta plast PERAP Foset,PERA-P,Pera 2' para tanque WC Foset
49346,"Pera sapo 2"" plast azul c/cadena plast SA006 Foset",SA-006,Sapo 2' para WC PVC azul cadena plastica Foset
43816,"Perilla p/mueble ""Colonial"" laton brill 37mm PER052 Hermex",PER-052,Perilla metalica estilo 'Colonial' acabado laton brillante
49061,"Pichancha laton canastilla ac inox 013mm 1/2"" PICHA1/2X Fose",PICHA-1/2X,Pichancha tipo check de laton inoxidable 1/2' Foset
49055,"Pichancha laton canastilla ac inox 019mm 3/4"" PICHA3/4X Fose",PICHA-3/4X,Pichancha con rejilla acero inoxidable 3/4' Foset
49056,"Pichancha laton canastilla ac inox 025mm 1"" PICHA1X Foset",PICHA-1X,Pichancha con rejilla acero inoxidable 1' Foset
49059,"Pichancha laton canastilla ac inox 050mm 2"" PICHA2X Foset",PICHA-2X,Pichancha con rejilla acero inoxidable 2' Foset
49060,"Pichancha laton canastilla laton 013mm 1/2"" PICHA1/2 Foset",PICHA-1/2,Pichancha tipo check de laton 1/2' Foset
49045,"Pichancha laton canastilla laton 019mm 3/4"" PICHA3/4 Foset",PICHA-3/4,Pichancha con rejilla de laton 3/4' Foset
49046,"Pichancha laton canastilla laton 025mm 1"" PICHA1 Foset",PICHA-1,Pichancha con rejilla de laton 1' Foset
18649,Pico-pico forj 5 lbs mgo/inserto plas pp-5mx truper,PP-5M,Pico-pico 5 lb mango fibra de vidrio 36' Truper
11669,Piedra p/afilar grano medio 120 pigua198 truper,PIGUA-198,Piedra para afilar guadana grano 120 Truper
11667,Piedra p/asentar 152x50x25 carb si pias-109 truper,PIAS-109,Piedra para asentar 150 mm doble grano 150 y 240 Truper
49964,Pig tail tuerca invertida PIPO50 Foset,PIPO-50,Pigtail con tuerca izquierda punta pol 50 cm Foset
48721,Pija lamina cab/comb phillips #06 025mm 1 c/200pz PILA Fiero,PILA-6X1,Bolsa con 200 pijas para lamina #6 x 1' Fiero
44412,Pija lamina cab/comb phillips #08 013mm 1/2 c/200pz PILA Fie,PILA-8X1/2,Bolsa con 200 pijas para lamina #8 x 1/2' Fiero
44414,Pija lamina cab/comb phillips #08 019mm 3/4 c/200pz PILA Fie,PILA-8X3/4,Bolsa con 200 pijas para lamina #8 x 3/4' Fiero
44415,Pija lamina cab/comb phillips #08 025mm 1 c/200pz PILA Fiero,PILA-8X1,Bolsa con 200 pijas para lamina #8 x 1' Fiero
44416,Pija lamina cab/comb phillips #08 032mm 11/4 c/200pz PILA Fi,PILA-8X1-1/4,Bolsa con 200 pijas para lamina #8 x 1-1/4' Fiero
44417,Pija lamina cab/comb phillips #08 038mm 11/2 c/200pz PILA Fi,PILA-8X1-1/2,Bolsa con 200 pijas para lamina #8 x 1-1/2' Fiero
44418,Pija lamina cab/comb phillips #08 050mm 2 c/200pz PILA Fiero,PILA-8X2,Bolsa con 200 pijas para lamina #8 x 2' Fiero
44419,Pija lamina cab/comb phillips #08 064mm 21/2 c/200pz PILA Fi,PILA-8X2-1/2,Bolsa con 200 pijas para lamina #8 x 2-1/2' Fiero
48725,Pija lamina cab/comb phillips #08 075mm 3 c/150pz PILA Fiero,PILA-8X3,Bolsa con 150 pijas para lamina #8 x 3' Fiero
44420,Pija lamina cab/comb phillips #10 013mm 1/2 c/150pz PILA Fie,PILA-10X1/2,Bolsa con 150 pijas para lamina #10 x 1/2' Fiero
44422,Pija lamina cab/comb phillips #10 019mm 3/4 c/150pz PILA Fie,PILA-10X3/4,Bolsa con 150 pijas para lamina #10 x 3/4' Fiero
44423,Pija lamina cab/comb phillips #10 025mm 1 c/150pz PILA Fiero,PILA-10X1,Bolsa con 150 pijas para lamina #10 x 1' Fiero
44424,Pija lamina cab/comb phillips #10 032mm 11/4 c/150pz PILA Fi,PILA-10X1-1/4,Bolsa con 150 pijas para lamina #10 x 1-1/4' Fiero
44425,Pija lamina cab/comb phillips #10 038mm 11/2 c/150pz PILA Fi,PILA-10X1-1/2,Bolsa con 150 pijas para lamina #10 x 1-1/2' Fiero
44426,Pija lamina cab/comb phillips #10 050mm 2 c/150pz PILA Fiero,PILA-10X2,Bolsa con 150 pijas para lamina #10 x 2' Fiero
48728,Pija lamina cab/comb phillips #10 075mm 3 c/150pz PILA Fiero,PILA-10X3,Bolsa con 150 pijas para lamina #10 x 3' Fiero
44427,Pija lamina cab/comb phillips #12 019mm 3/4 c/100pz PILA Fie,PILA-12X3/4,Bolsa con 100 pijas para lamina #12 x 3/4' Fiero
44428,Pija lamina cab/comb phillips #12 025mm 1 c/100pz PILA Fiero,PILA-12X1,Bolsa con 100 pijas para lamina #12 x 1' Fiero
44430,Pija lamina cab/comb phillips #12 038mm 11/2 c/100pz PILA Fi,PILA-12X1-1/2,Bolsa con 100 pijas para lamina #12 x 1-1/2' Fiero
44431,Pija lamina cab/comb phillips #12 050mm 2 c/100pz PILA Fiero,PILA-12X2,Bolsa con 100 pijas para lamina #12 x 2' Fiero
48732,Pija lamina cab/comb phillips #12 075mm 3 c/100pz PILA Fiero,PILA-12X3,Bolsa con 100 pijas para lamina #12 x 3' Fiero
44433,Pija lamina cab/comb phillips #14 025mm 1 c/100pz PILA Fiero,PILA-14X1,Bolsa con 100 pijas para lamina #14 x 1' Fiero
44434,Pija lamina cab/comb phillips #14 032mm 11/4 c/100pz PILA Fi,PILA-14X1-1/4,Bolsa con 100 pijas para lamina #14 x 1-1/4' Fiero
44435,Pija lamina cab/comb phillips #14 038mm 11/2 c/100pz PILA Fi,PILA-14X1-1/2,Bolsa con 100 pijas para lamina #14 x 1-1/2' Fiero
44436,Pija lamina cab/comb phillips #14 050mm 2 c/100pz PILA Fiero,PILA-14X2,Bolsa con 100 pijas para lamina #14 x 2' Fiero
48735,Pija lamina cab/comb phillips #14 064mm 21/2 c/100pz PILA Fi,PILA-14X2-1/2,Bolsa con 100 pijas para lamina #14 x 2-1/2' Fiero
48736,Pija lamina cab/comb phillips #14 075mm 3 c/100pz PILA Fiero,PILA-14X3,Bolsa con 100 pijas para lamina #14 x 3' Fiero
44890,Pija multiusos negra cdro/phill #08 019mm 3/4 c/200pz PIQU F,PIQU-8X3/4,Bolsa con 200 pijas #8 x 3/4' combinadas (cuadro + Phillips)
44891,Pija multiusos negra cdro/phill #08 025mm 1 c/200pz PIQU Fie,PIQU-8X1,Bolsa con 200 pijas #8 x 1' combinadas (cuadro + Phillips)
44892,Pija multiusos negra cdro/phill #08 032mm 11/4 c/200pz PIQU,PIQU-8X1-1/4,Bolsa con 200 pijas #8 x 1-1/4' combinadas (cuadro+Phillips)
44893,Pija multiusos negra cdro/phill #08 038mm 11/2 c/200pz PIQU,PIQU-8X1-1/2,Bolsa con 200 pijas #8 x 1-1/2' combinadas (cuadro+Phillips)
44894,Pija multiusos negra cdro/phill #08 044mm 13/4 c/200pz PIQU,PIQU-8X1-3/4,Bolsa con 200 pijas #8 x 1-3/4' combinadas (cuadro+Phillips)
44895,Pija multiusos negra cdro/phill #08 050mm 2 c/200pz PIQU Fie,PIQU-8X2,Bolsa con 200 pijas #8 x 2' combinadas (cuadro + Phillips)
44896,Pija multiusos negra cdro/phill #08 064mm 21/2 c/200pz PIQU,PIQU-8X2-1/2,Bolsa con 200 pijas #8 x 2-1/2' combinadas (cuadro+Phillips)
44335,Pija multiusos negra phill #06 013mm 1/2 c/100pz PIJ613 Fier,PIJ-613,Bolsa con 100 pijas #6 x 1/2' multiusos Fiero
44336,Pija multiusos negra phill #06 019mm 3/4 c/100pz PIJ619 Fier,PIJ-619,Bolsa con 100 pijas #6 x 3/4' multiusos Fiero
44337,Pija multiusos negra phill #06 025mm 1 c/100pz PIJ625 Fiero,PIJ-625,Bolsa con 100 pijas #6 x 1' multiusos Fiero
44338,Pija multiusos negra phill #06 032mm 11/4 c/100pz PIJ632 Fie,PIJ-632,Bolsa con 100 pijas #6 x 1-1/4' multiusos Fiero
44339,Pija multiusos negra phill #06 038mm 11/2 c/100pz PIJ638 Fie,PIJ-638,Bolsa con 100 pijas #6 x 1-1/2' multiusos Fiero
48689,Pija multiusos negra phill #06 041mm 15/8 c/100pz PIJ641 Fie,PIJ-641,Bolsa con 100 pijas #6 x 1-5/8' multiusos Fiero
44340,Pija multiusos negra phill #06 044mm 13/4 c/100pz PIJ644 Fie,PIJ-644,Bolsa con 100 pijas #6 x 1-3/4' multiusos Fiero
44341,Pija multiusos negra phill #06 050mm 2 c/100pz PIJ650 Fiero,PIJ-650,Bolsa con 100 pijas #6 x 2' multiusos Fiero
44342,Pija multiusos negra phill #08 019mm 3/4 c/100pz PIJ819 Fier,PIJ-819,Bolsa con 100 pijas #8 x 3/4' multiusos Fiero
44343,Pija multiusos negra phill #08 025mm 1 c/100pz PIJ825 Fiero,PIJ-825,Bolsa con 100 pijas #8 x 1' multiusos Fiero
44344,Pija multiusos negra phill #08 032mm 11/4 c/100pz PIJ832 Fie,PIJ-832,Bolsa con 100 pijas #8 x 1-1/4' multiusos Fiero
44345,Pija multiusos negra phill #08 038mm 11/2 c/100pz PIJ838 Fie,PIJ-838,Bolsa con 100 pijas #8 x 1-1/2' multiusos Fiero
44346,Pija multiusos negra phill #08 044mm 13/4 c/100pz PIJ844 Fie,PIJ-844,Bolsa con 100 pijas #8 x 1-3/4' multiusos Fiero
44347,Pija multiusos negra phill #08 050mm 2 c/100pz PIJ850 Fiero,PIJ-850,Bolsa con 100 pijas #8 x 2' multiusos Fiero
48690,Pija multiusos negra phill #08 064mm 21/2 c/100pz PIJ863 Fie,PIJ-863,Bolsa con 100 pijas #8 x 2-1/2' multiusos Fiero
48691,Pija multiusos negra phill #08 075mm 3 c/100pz PIJ875 Fiero,PIJ-875,Bolsa con 100 pijas #8 x 3' multiusos Fiero
44348,Pija multiusos negra phill #10 025mm 1 c/100pz PIJ1025 Fiero,PIJ-1025,Bolsa con 100 pijas #10 x 1' multiusos Fiero
44349,Pija multiusos negra phill #10 038mm 11/2 c/100pz PIJ1038 Fi,PIJ-1038,Bolsa con 100 pijas #10 x 1-1/2' multiusos Fiero
44350,Pija multiusos negra phill #10 050mm 2 c/100pz PIJ1050 Fiero,PIJ-1050,Bolsa con 100 pijas #10 x 2' multiusos Fiero
44351,Pija multiusos negra phill #10 064mm 21/2 c/100pz PIJ1063 Fi,PIJ-1063,Bolsa con 100 pijas #10 x 2-1/2' multiusos Fiero
44352,Pija multiusos negra phill #10 075mm 3 c/100pz PIJ1075 Fiero,PIJ-1075,Bolsa con 100 pijas #10 x 3' multiusos Fiero
48693,Pija multiusos negra phill #10 089mm 31/2 c/100pz PIJ1089 Fi,PIJ-1089,Bolsa con 100 pijas #10 x 3-1/2' multiusos Fiero
48694,Pija multiusos negra phill #10 100mm 4 c/100pz PIJ10102 Fier,PIJ-10102,Bolsa con 100 pijas #10 x 4' multiusos Fiero
48695,Pija multiusos negra phill #12 025mm 1 c/100pz PIJ1225 Fiero,PIJ-1225,Bolsa con 100 pijas #12 x 1' multiusos Fiero
48696,Pija multiusos negra phill #12 032mm 11/4 c/100pz PIJ1232 Fi,PIJ-1232,Bolsa con 100 pijas #12 x 1-1/4' multiusos Fiero
48698,Pija multiusos negra phill #12 044mm 13/4 c/100pz PIJ1244 Fi,PIJ-1244,Bolsa con 100 pijas #12 x 1-3/4' multiusos Fiero
48701,Pija multiusos negra phill #12 075mm 3 c/100pz PIJ1275 Fiero,PIJ-1275,Bolsa con 100 pijas #12 x 3' multiusos Fiero
48702,Pija multiusos negra phill #12 089mm 31/2 c/100pz PIJ1289 Fi,PIJ-1289,Bolsa con 100 pijas #12 x 3-1/2' multiusos Fiero
48703,Pija multiusos negra phill #12 100mm 4 c/100pz PIJ10102 Fier,PIJ-12102,Bolsa con 100 pijas #12 x 4' multiusos Fiero
48704,Pija multiusos negra phill #14 038mm 11/2 c/100pz PIJ1438 Fi,PIJ-1438,Bolsa con 100 pijas #14 x 1-1/2' multiusos Fiero
48705,Pija multiusos negra phill #14 050mm 2 c/100pz PIJ1450 Fiero,PIJ-1450,Bolsa con 100 pijas #14 x 2' multiusos Fiero
48706,Pija multiusos negra phill #14 064mm 21/2 c/100pz PIJ1463 Fi,PIJ-1463,Bolsa con 100 pijas #14 x 2-1/2' multiusos Fiero
48707,Pija multiusos negra phill #14 075mm 3 c/100pz PIJ1475 Fiero,PIJ-1475,Bolsa con 100 pijas #14 x 3' multiusos Fiero
48708,Pija multiusos negra phill #14 089mm 31/2 c/100pz PIJ1489 Fi,PIJ-1489,Bolsa con 100 pijas #14 x 3-1/2' multiusos Fiero
48709,Pija multiusos negra phill #14 100mm 4 c/100pz PIJ14102 Fier,PIJ-14102,Bolsa con 100 pijas #14 x 4' multiusos Fiero
49330,Pija p/wc pij-wc foset,PIJ-WC,Bolsa con 2 pijas 1/4' x 66 mm para base de WC a piso Foset
44645,Pija punta broca cab/cruz #08 013mm 1/2 c/100pz PIBR1/2C Fie,PIBR-1/2C,Bolsa con 100 pijas cabeza cruz punta de broca 1/2' Fiero
44646,Pija punta broca cab/cruz #08 019mm 3/4 c/100pz PIBR3/4C Fie,PIBR-3/4C,Bolsa con 100 pijas cabeza cruz punta de broca 3/4' Fiero
44647,Pija punta broca cab/cruz #08 025mm 1 c/100pz PIBR1C Fiero,PIBR-1C,Bolsa con 100 pijas cabeza cruz punta de broca 1' Fiero
44648,Pija punta broca cab/cruz #08 032mm 11/4 c/100pz PIBR11/4C F,PIBR-1-1/4C,Bolsa con 100 pijas cabeza cruz punta de broca 1-1/4'
44649,Pija punta broca cab/cruz #08 038mm 11/2 c/100pz PIBR11/2C F,PIBR-1-1/2C,Bolsa con 100 pijas cabeza cruz punta de broca 1-1/2'
44650,Pija punta broca cab/cruz #08 050mm 2 c/100pz PIBR2C Fiero,PIBR-2C,Bolsa con 100 pijas cabeza cruz punta de broca 2' Fiero
44400,Pija punta broca cab/hex #14 019mm 3/4 c/100pz PIBR3/4 Fiero,PIBR-3/4,Bolsa con 100 pijas 3/4' cabeza hexagonal punta de broca
44405,Pija punta broca cab/hex #14 019mm 3/4 c/rond c/100pz PIBRR,PIBR-3/4R,Bolsa con 100 pijas 3/4' hexagonal punta broca con rondana
44401,Pija punta broca cab/hex #14 025mm 1 c/100pz PIBR1 Fiero,PIBR-1,Bolsa con 100 pijas 1' cabeza hexagonal punta de broca
44406,Pija punta broca cab/hex #14 025mm 1 c/rond c/100pz PIBRR Fi,PIBR-1R,Bolsa con 100 pijas 1' hexagonal punta broca con rondana
44402,Pija punta broca cab/hex #14 032mm 11/4 c/50pz PIBR11/4 Fier,PIBR-1-1/4,Bolsa con 50 pijas 1-1/4' cabeza hexagonal punta de broca
44407,Pija punta broca cab/hex #14 032mm 11/4 c/rond c/50pz PIBRR,PIBR-1-1/4R,Bolsa con 50 pijas 1-1/4' hexagonal punta broca con rondana
44403,Pija punta broca cab/hex #14 038mm 11/2 c/50pz PIBR11/2 Fier,PIBR-1-1/2,Bolsa con 50 pijas 1-1/2' cabeza hexagonal punta de broca
44408,Pija punta broca cab/hex #14 038mm 11/2 c/rond c/50pz PIBRR,PIBR-1-1/2R,Bolsa con 50 pijas 1-1/2' hexagonal punta broca con rondana
44404,Pija punta broca cab/hex #14 050mm 2 c/50pz PIBR2 Fiero,PIBR-2,Bolsa con 50 pijas 2' cabeza hexagonal punta de broca
44409,Pija punta broca cab/hex #14 050mm 2 c/rond c/50pz PIBRR Fie,PIBR-2R,Bolsa con 50 pijas 2' hexagonal punta broca con rondana
46319,Pila alcalina 9v blister c/1 pz al-9v voltech,AL-9V,Pila alcalina 9v blister Volteck
46315,Pila alcalina AA blister c/4 pz al-aa voltech,AL-AA,Blister con 4 pilas alcalinas tamano AA Volteck
46317,Pila alcalina C blister c/2 pz al-c voltech,AL-C,Blister con 2 pilas alcalinas tamano C Volteck
46318,Pila alcalina D blister c/2 pz al-d voltech,AL-D,Blister con 2 pilas alcalinas tamano D Volteck
47203,Pila recargable 9v blister c/1 pz re-9v2 voltech,RE-9V2,Pila de 9 V recargable uso general 250 mAh en blister
47206,Pila recargable D 4000 mah blister c/2 pz re-d voltech,RE-D,Blister con 2 pilas D recargables larga duracion 4000 mAh
46312,Pila zinc-carbon 9v blister c/1 pz zi-9v voltech,ZI-9V,Pila zinc-carbon 9 V en blister Volteck
46309,Pila zinc-carbon AA blister c/4 pz zi-aa voltech,ZI-AA,Blister con 4 pilas zinc-carbon tamano AA volteck
46310,Pila zinc-carbon C blister c/2 pz zi-c voltech,ZI-C,Blister con 2 pilas zinc-carbon tamano C volteck
46311,Pila zinc-carbon D blister c/2 pz zi-d voltech,ZI-D,Blister con 2 pilas zinc-carbon tamano D volteck
19393,Pinta pad 9 pad9 truper,PAD-9,Pinta pad 9' Truper
27171,Pintura en aerosol 300ml blanco brillante pa-bb-p pretul,PA-BB-P,Pintura en aerosol blanco brillante 400ml Pretul
27175,Pintura en aerosol 300ml blanco mate pa-bm-p pretul,PA-BM-P,Pintura en aerosol blanco mate 400 ml Pretul
27177,Pintura en aerosol 300ml cromo pam-cr-p pretul,PAM-CR-P,Pintura en aerosol metalica cromo 400ml Pretul
27181,Pintura en aerosol 300ml naranja pa-na-p pretul,PA-NA-P,Pintura en aerosol naranja 400 ml Pretul
27170,Pintura en aerosol 300ml negro brillante pa-nb-p pretul,PA-NB-P,Pintura en aerosol negro brillante 400ml Pretul
27172,Pintura en aerosol 300ml negro mate pa-nm-p pretul,PA-NM-P,Pintura en aerosol negro mate 400 ml Pretul
